"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","FRA","France","2017","2017",2983008.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","FRA","France","2018","2018",3125379.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","FRA","France","2019","2019",3403158.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","FRA","France","2020","2020",3252532.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","FRA","France","2021","2021",3479873.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","DEU","Germany","2017","2017",4386727.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","DEU","Germany","2018","2018",4576054.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","DEU","Germany","2019","2019",4769330.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","DEU","Germany","2020","2020",4697131.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","DEU","Germany","2021","2021",4891841,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GRC","Greece","2017","2017",307636.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GRC","Greece","2018","2018",317881.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GRC","Greece","2019","2019",334040.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GRC","Greece","2020","2020",304017,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GRC","Greece","2021","2021",333014.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","HUN","Hungary","2017","2017",288707.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","HUN","Hungary","2018","2018",311927.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","HUN","Hungary","2019","2019",338526.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","HUN","Hungary","2020","2020",333161.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","HUN","Hungary","2021","2021",357064.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ISL","Iceland","2017","2017",19106.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ISL","Iceland","2018","2018",20174.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ISL","Iceland","2019","2019",21492.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ISL","Iceland","2020","2020",19900.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ISL","Iceland","2021","2021",21678.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","IRL","Ireland","2017","2017",374825.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","IRL","Ireland","2018","2018",412301.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","IRL","Ireland","2019","2019",442690.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","IRL","Ireland","2020","2020",468339.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","IRL","Ireland","2021","2021",536386.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ITA","Italy","2017","2017",2517184.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ITA","Italy","2018","2018",2600325.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ITA","Italy","2019","2019",2735578.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ITA","Italy","2020","2020",2564453.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ITA","Italy","2021","2021",2760718.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","JPN","Japan","2017","2017",5262255,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","JPN","Japan","2018","2018",5344061,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","JPN","Japan","2019","2019",5352898.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","JPN","Japan","2020","2020",5263052.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","JPN","Japan","2021","2021",5383426.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","KOR","Korea","2017","2017",2103651.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","KOR","Korea","2018","2018",2220442.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","KOR","Korea","2019","2019",2247126.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","KOR","Korea","2020","2020",2316806.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","KOR","Korea","2021","2021",2425556.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LUX","Luxembourg","2017","2017",68570.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LUX","Luxembourg","2018","2018",70825.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LUX","Luxembourg","2019","2019",74116,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LUX","Luxembourg","2020","2020",75656.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LUX","Luxembourg","2021","2021",84175.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","MEX","Mexico","2017","2017",2460766.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","MEX","Mexico","2018","2018",2535949.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","MEX","Mexico","2019","2019",2529761.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","MEX","Mexico","2020","2020",2333740.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","MEX","Mexico","2021","2021",2480684.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NLD","Netherlands","2017","2017",943739.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NLD","Netherlands","2018","2018",996446.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NLD","Netherlands","2019","2019",1044307.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NLD","Netherlands","2020","2020",1043402.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NLD","Netherlands","2021","2021",1111051.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2017","2017",203156.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2018","2018",208311.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2019","2019",228165.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2020","2020",231699.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2021","2021",245364,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2017","2017",340837,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2018","2018",373182.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2019","2019",373905.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2020","2020",350366.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2021","2021",442761.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2017","2017",1137654.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2018","2018",1216240.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2019","2019",1327882.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2020","2020",1338432.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2021","2021",1443514.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2017","2017",340370.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2018","2018",359198.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2019","2019",383670.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2020","2020",359941.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2021","2021",378292.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2017","2017",163951.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2018","2018",170864.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2019","2019",182459.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2020","2020",179715.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2021","2021",188086.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2017","2017",1842771.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2018","2018",1905449.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2019","2019",2031924.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2020","2020",1799327.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2021","2021",1928019.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","2017","2017",522476.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","2018","2018",544594,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","2019","2019",579773.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","2020","2020",581248,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","2021","2021",626269.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHE","Switzerland","2017","2017",576360.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHE","Switzerland","2018","2018",601867.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHE","Switzerland","2019","2019",623154.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHE","Switzerland","2020","2020",611675.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHE","Switzerland","2021","2021",661282.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","TUR","Türkiye","2017","2017",2264269.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","TUR","Türkiye","2018","2018",2302309.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","TUR","Türkiye","2019","2019",2313146.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","TUR","Türkiye","2020","2020",2332603.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","TUR","Türkiye","2021","2021",2581588.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GBR","United Kingdom","2017","2017",3045581.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GBR","United Kingdom","2018","2018",3137074.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GBR","United Kingdom","2019","2019",3294275.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GBR","United Kingdom","2020","2020",3077152.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","GBR","United Kingdom","2021","2021",3355086.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","USA","United States","2017","2017",19477337,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","USA","United States","2018","2018",20533058,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","USA","United States","2019","2019",21380976,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","USA","United States","2020","2020",21060474,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","USA","United States","2021","2021",23315081,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","BRA","Brazil","2017","2017",3018705.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","BRA","Brazil","2018","2018",3145953.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","BRA","Brazil","2019","2019",3241317.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","BRA","Brazil","2020","2020",3213098.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","BRA","Brazil","2021","2021",3522670.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHL","Chile","2017","2017",450891.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHL","Chile","2018","2018",478093.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHL","Chile","2019","2019",487414.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHL","Chile","2020","2020",481373.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHL","Chile","2021","2021",552379.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHN","China (People's Republic of)","2017","2017",19887036,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHN","China (People's Republic of)","2018","2018",21736534.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHN","China (People's Republic of)","2019","2019",23441908.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CHN","China (People's Republic of)","2020","2020",24255795.9,,
